"STATION","NAME","DATE","AWND","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","WDF2","WSF2","WT01","WT02","WT03","WT04","WT05","WT08","WT09","WT10"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2019-06-01","8.28"," 1646","0.03",,,,"82","54","   10","32.0",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2019-06-02","8.72"," 1140","0.00",,,,"69","53","   60","21.9",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2019-06-03","8.28"," 0724","0.00",,,,"68","51","   70","13.0",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2019-06-04","10.07"," 1432","0.16",,,,"83","60","  200","21.9",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2019-06-05","9.17"," 0109","0.38",,,,"86","60","  250","19.9",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2019-06-06","6.49"," 1650","0.00",,,,"76","57","   90","13.0",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2019-06-07","9.62"," 1927","0.00",,,,"80","57","   30","19.9",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2019-06-08","10.51"," 1324","0.00",,,,"79","60","   70","18.1",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2019-06-09","6.26"," 0034","0.03",,,,"73","65","   70","13.0",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2019-06-10","12.97"," 1337","0.00",,,,"76","61","  340","25.9",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2019-06-11","8.95"," 2345","0.00",,,,"82","58","  190","16.1",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2019-06-12","10.29"," 2353","0.70",,,,"74","55","  320","23.0",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2019-06-13","14.99"," 0200","0.02",,,,"69","52","  340","25.1",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2019-06-14","13.87"," 1553","0.04",,,,"81","52","  220","25.9",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2019-06-15","8.50"," 0523","0.20",,,,"71","57","  200","18.1",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2019-06-16","7.61"," 1410","0.09",,,,"67","56","   10","19.9",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2019-06-17","6.71"," 0901","0.00",,,,"68","56","   10","13.0",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2019-06-18","4.47"," 1706","0.00",,,,"79","58","   90","10.1",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2019-06-19","8.28"," 1141","0.30",,,,"75","56","   10","17.0",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2019-06-20","10.29"," 0801","0.21",,,,"70","55","  360","18.1",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2019-06-21","6.71"," 1705","0.00",,,,"72","53","   40","17.0",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2019-06-22","10.07"," 1612","0.00",,,,"81","61","  110","21.9",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2019-06-23","9.84"," 1633","0.25",,,,"82","66","  130","21.0",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2019-06-24","12.08"," 1753","0.05",,,,"79","67","  270","23.9",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2019-06-25","12.30"," 1535","0.00",,,,"87","63","  220","29.1",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2019-06-26","7.16"," 1927","0.16",,,,"90","70","  200","14.1",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2019-06-27","8.05"," 1814","0.00",,,,"90","69","  360","21.9",,,"    1",,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2019-06-28","8.50"," 1729","0.45",,,,"91","72","  230","21.9","    1",,"    1",,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2019-06-29","6.26"," 1529","0.00",,,,"87","72","   70","14.1",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2019-06-30","6.71"," 1325","0.26",,,,"89","72","  360","33.1",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2019-07-01","7.61"," 0856","0.00",,,,"91","70","  330","17.0",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2019-07-02","10.51"," 1904","1.26",,,,"92","71","  320","25.1","    1",,"    1",,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2019-07-03","6.93"," 0050","0.09",,,,"86","71","   60","15.0","    1",,"    1",,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2019-07-04","7.16"," 1406","0.00",,,,"91","70","  250","15.0","    1",,,,,"    1",,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2019-07-05","6.71"," 1257","0.00",,,,"92","76","  260","15.0",,,"    1",,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2019-07-06","10.96"," 1834","0.00",,,,"86","70","   10","23.9","    1",,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2019-07-07","12.75"," 1606","0.00",,,,"79","67","   30","18.1",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2019-07-08","7.38"," 1736","0.00",,,,"83","65","   90","15.0",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2019-07-09","6.93"," 1349","0.00",,,,"89","67","  100","14.1",,,,,,"    1",,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2019-07-10","10.51"," 1623","0.00",,,,"96","76","  270","21.9",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2019-07-11","8.28"," 1057","0.00",,,,"82","68","   50","16.1",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2019-07-12","5.59"," 1654","0.00",,,,"87","62","  250","15.0",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2019-07-13","10.51"," 1047","0.14",,,,"94","73","  250","18.1",,,"    1",,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2019-07-14","7.38"," 1409","0.00",,,,"90","73","   80","18.1",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2019-07-15","12.97"," 1622","0.00",,,,"92","75","  220","25.9",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2019-07-16","5.82"," 1614","0.15",,,,"84","72","  180","17.0","    1",,"    1",,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2019-07-17","5.59"," 1704","0.28",,,,"91","74","  280","18.1","    1",,"    1",,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2019-07-18","10.96"," 1330","1.43",,,,"88","71","  210","23.9","    1",,"    1",,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2019-07-19","13.20"," 1836","0.00",,,,"95","81","  220","19.9",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2019-07-20","12.30"," 1624","0.01",,,,"97","76","   20","29.1",,,"    1",,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2019-07-21","11.18"," 1552","0.32",,,,"80","71","   30","18.1","    1",,"    1",,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2019-07-22","13.42"," 1228","0.00",,,,"76","63","   20","25.1",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2019-07-23","8.05"," 1440","0.00",,,,"81","62","   60","19.9",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2019-07-24","5.59"," 1525","0.00",,,,"80","62","   50","14.1",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2019-07-25","5.82"," 1904","0.00",,,,"86","63","  210","13.0",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2019-07-26","10.07"," 1527","0.00",,,,"86","68","  200","17.0",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2019-07-27","13.65"," 1246","0.00",,,,"89","72","  220","23.9",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2019-07-28","11.86"," 1513","0.00",,,,"90","73","  210","21.0",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2019-07-29","9.62"," 1517","0.68",,,,"82","70","  280","21.9",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2019-07-30","8.50"," 1124","0.00",,,,"79","67","   50","16.1",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2019-07-31","9.17"," 1343","0.00",,,,"76","63","   60","18.1",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2019-08-01","6.49"," 1306","0.00",,,,"80","60","   60","14.1",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2019-08-02","5.82"," 1323","0.00",,,,"82","63","   90","14.1",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2019-08-03","4.47"," 1739","0.00",,,,"89","64","  100","10.1",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2019-08-04","5.82"," 1315","0.00",,,,"86","73","   80","14.1",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2019-08-05","7.61"," 1526","0.00",,,,"91","71","  250","18.1",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2019-08-06","7.16"," 0004","0.27",,,,"85","70","   20","18.1",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2019-08-07","8.28"," 1445","0.00",,,,"88","68","  260","18.1",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2019-08-08","11.18"," 1358","0.00",,,,"88","71","  300","23.9",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2019-08-09","5.37"," 1403","0.00",,,,"83","63","   60","14.1",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2019-08-10","6.71"," 1806","0.00",,,,"86","67","   80","15.0",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2019-08-11","8.05"," 1313","0.00",,,,"84","69","  190","16.1",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2019-08-12","4.47"," 1203","0.49",,,,"83","72","  360","18.1",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2019-08-13","6.71"," 1737","0.28",,,,"85","70","   70","16.1",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2019-08-14","6.93"," 1602","0.45",,,,"84","66","  360","21.9",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2019-08-15","8.05"," 1202","0.00",,,,"78","65","   30","15.0",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2019-08-16","9.40"," 1711","0.00",,,,"85","65","  220","18.1",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2019-08-17","5.82"," 1011","0.05",,,,"78","69","  200","15.0","    1",,"    1",,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2019-08-18","7.83"," 0741","1.39",,,,"84","69","  260","35.1",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2019-08-19","4.47"," 1340","0.00",,,,"85","71","   70","13.0",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2019-08-20","4.70"," 1303","0.17",,,,"78","68","  240","16.1",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2019-08-21","7.16"," 1518","0.00",,,,"84","65","  270","19.9",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2019-08-22","10.51"," 1304","0.00",,,,"78","69","   40","18.1",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2019-08-23","10.74"," 1518","0.00",,,,"75","66","   70","19.9",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2019-08-24","10.07"," 1231","0.00",,,,"74","63","   80","17.0",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2019-08-25","10.96"," 1322","0.00",,,,"78","62","  130","18.1",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2019-08-26","10.96"," 1944","0.58",,,,"78","66","  240","21.9",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2019-08-27","10.74"," 1747","0.00",,,,"81","66","  250","21.0",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2019-08-28","12.75"," 1324","0.00",,,,"76","60","  260","25.9",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2019-08-29","13.65"," 1403","0.00",,,,"86","60","  240","25.9",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2019-08-30","6.71"," 1917","0.00",,,,"74","62","   30","14.1",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2019-08-31","9.84"," 0812","0.11",,,,"76","64","   80","17.0",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2019-09-01","4.47"," 0156","0.67",,,,"73","62","  100","14.1",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2019-09-02","5.82"," 1735","0.00",,,,"83","62","  260","13.0",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2019-09-03","12.53"," 0731","0.17",,,,"81","68","  180","29.1",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2019-09-04","9.40"," 0846","0.00",,,,"70","62","   50","16.1",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2019-09-05","4.70"," 1500","0.00",,,,"74","57","   90","13.0",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2019-09-06","11.18"," 1342","0.00",,,,"75","65","  340","23.0",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2019-09-07","8.95"," 1406","0.00",,,,"79","57","  270","18.1",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2019-09-08","8.50"," 1523","0.04",,,,"67","62","   80","16.1",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2019-09-09","7.16"," 1626","0.01",,,,"78","62","  140","16.1",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2019-09-10","10.74"," 1419","0.00",,,,"91","73","  220","21.0",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2019-09-11","9.62"," 2205","0.13",,,,"91","70","  360","25.1",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2019-09-12","8.28"," 1947","0.24",,,,"82","68","  130","18.1",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2019-09-13","11.41"," 1434","0.64",,,,"79","62","  250","28.0",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2019-09-14","8.05"," 1321","0.00",,,,"81","58","  230","17.0",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2019-09-15","9.62"," 0010","0.61",,,,"78","64","  210","23.0",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2019-09-16","6.71"," 1356","0.00",,,,"76","67","   70","13.0",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2019-09-17","7.38"," 1552","0.00",,,,"79","66","  100","13.0",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2019-09-18","8.50"," 1732","0.00",,,,"83","64","  130","16.1",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2019-09-19","6.04"," 0732","0.00",,,,"85","64","  100","14.1",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2019-09-20","4.25"," 1546","0.01",,,,"86","69","  250","13.0",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2019-09-21","12.08"," 1242","0.45",,,,"81","71","  220","25.1",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2019-09-22","11.63"," 1800","0.60",,,,"78","67","  210","23.0","    1",,"    1",,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2019-09-23","9.62"," 1424","0.00",,,,"75","62","  290","19.9",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2019-09-24","11.41"," 2233","0.00",,,,"80","58","  220","21.0",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2019-09-25","12.75"," 0532","0.00",,,,"80","65","  250","19.9",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2019-09-26","9.40"," 1129","0.00",,,,"73","57","  320","19.9",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2019-09-27","12.53"," 1230","1.54",,,,"71","60","  140","25.1",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2019-09-28","11.18"," 1830","0.25",,,,"68","59","   30","21.0",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2019-09-29","8.50"," 0946","0.80",,,,"69","62","  100","18.1",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2019-09-30","8.05"," 1444","0.00",,,,"87","66","  210","18.1",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2019-10-01","10.29"," 2105","0.00",,,,"88","72","  210","17.0",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2019-10-02","8.72"," 0017","0.41",,,,"81","60","   20","21.0",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2019-10-03","10.51"," 1209","0.18",,,,"70","51","  290","21.9",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2019-10-04","10.96"," 2205","0.00",,,,"59","48","  120","16.1",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2019-10-05","10.07"," 1210","0.28",,,,"65","49","  130","17.0",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2019-10-06","9.62"," 1245","0.00",,,,"69","51","  300","18.1",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2019-10-07","6.04"," 1248","0.00",,,,"71","48","  310","17.0",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2019-10-08","5.14"," 1256","0.00",,,,"71","48","  110","12.1",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2019-10-09","8.72"," 1216","0.00",,,,"72","53","  130","16.1",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2019-10-10","8.72"," 2231","0.10",,,,"71","54","  150","16.1",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2019-10-11","13.87"," 2139","0.46",,,,"68","39","  260","23.9","    1",,,,,"    1",,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2019-10-12","16.78"," 1431","0.00",,,,"55","37","  230","28.0",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2019-10-13","12.30"," 0959","0.00",,,,"56","38","  260","23.9",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2019-10-14","7.38"," 1220","0.00",,,,"55","39","  270","15.0",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2019-10-15","11.86"," 1906","0.01",,,,"66","42","  300","25.9",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2019-10-16","13.42"," 0938","0.00",,,,"53","43","  320","25.9",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2019-10-17","5.14"," 0902","0.00",,,,"56","41","  330","13.0",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2019-10-18","6.71"," 1402","0.00",,,,"60","39","  170","15.0",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2019-10-19","8.50"," 1311","0.00",,,,"70","46","  170","18.1",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2019-10-20","7.38"," 0359","0.00",,,,"60","50","  310","14.1",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2019-10-21","16.33"," 1018","0.08",,,,"68","52","  160","30.0",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2019-10-22","17.45"," 0557","0.05",,,,"52","45","  240","29.1",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2019-10-23","8.95"," 2231","0.01",,,,"60","40","   10","18.1",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2019-10-24","5.82"," 0044","0.00",,,,"51","42","   20","15.0",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2019-10-25","4.03"," 1237","0.00",,,,"50","41","  320","10.1",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2019-10-26","12.75"," 1640","2.26",,,,"51","39","   50","28.0",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2019-10-27","10.51"," 0214","0.03",,,,"59","44","  290","25.1",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2019-10-28","4.25"," 2019","0.00",,,,"52","41","   90","12.1",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2019-10-29","8.50"," 0224","0.11",,,,"48","37","  330","21.9",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2019-10-30","12.08"," 2354","0.89",,,,"42","33","  360","23.0",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2019-10-31","15.66"," 1429","0.13",,,,"38","26","  320","25.1",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2019-11-01","10.51"," 1522","0.00",,,,"46","25","  210","21.9","    1",,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2019-11-02","11.18"," 1325","0.00",,,,"45","33","  290","23.9","    1",,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2019-11-03","10.07"," 1427","0.00",,,,"54","31","  220","23.9",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2019-11-04","10.51"," 1644","0.00",,,,"54","39","  260","21.0",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2019-11-05","9.62"," 1008","0.00",,,,"42","31","  260","23.0",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2019-11-06","12.53"," 1320","0.00",,,,"58","31","  230","23.0","    1",,,"    1",,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2019-11-07","12.75"," 0446","0.00",,,,"33","21","  340","19.9","    1",,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2019-11-08","8.05"," 2339","0.00",,,,"33","17","  220","14.1",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2019-11-09","10.74"," 1030","0.00",,,,"48","28","  220","19.9",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2019-11-10","8.95"," 2209","0.01",,,,"44","36","  350","15.0",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2019-11-11","17.00"," 1214","0.14",,,,"37","14","  340","25.1","    1",,,,,,"    1",
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2019-11-12","10.74"," 0252","0.00",,,,"19","9","  320","21.9",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2019-11-13","12.75"," 1331","0.00",,,,"28","13","  210","21.9","    1",,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2019-11-14","8.05"," 2009","0.00",,,,"33","25","  260","16.1","    1",,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2019-11-15","5.14"," 0106","0.00",,,,"38","22","  270","13.0",,,,,,"    1",,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2019-11-16","7.16"," 2103","0.00",,,,"42","29","  130","14.1","    1",,,,,"    1",,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2019-11-17","6.49"," 0847","0.00",,,,"42","29","  170","13.0","    1",,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2019-11-18","6.93"," 2236","0.00",,,,"42","36","  250","10.1","    1",,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2019-11-19","3.80"," 0940","0.03",,,,"41","36","  230","8.1",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2019-11-20","6.71"," 2052","0.00",,,,"49","39","  170","17.0",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2019-11-21","17.00"," 1413","0.49",,,,"56","40","  260","32.0",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2019-11-22","7.16"," 0152","0.00",,,,"40","29","  330","18.1",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2019-11-23","6.93"," 2036","0.00",,,,"41","27","  240","14.1",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2019-11-24","10.29"," 1858","0.00",,,,"50","33","  230","17.0",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2019-11-25","7.38"," 1216","0.00",,,,"55","38","  210","15.0",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2019-11-26","7.16"," 2359","0.35",,,,"54","33","  170","17.0",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2019-11-27","23.04"," 0827","0.14",,,,"57","34","  280","38.9",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2019-11-28","8.28"," 0221","0.00",,,,"39","32","  340","21.9",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2019-11-29","5.82"," 2333","0.01",,,,"40","35","  130","17.0",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2019-11-30","13.20"," 1707","0.17",,,,"41","36","  110","25.1","    1",,,,,"    1",,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2019-12-01","12.08"," 2029","0.07",,,,"43","33","  330","21.0","    1",,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2019-12-02","10.96"," 0003","0.00",,,,"38","31","  330","21.9",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2019-12-03","12.53"," 0745","0.00",,,,"40","30","  230","21.0",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2019-12-04","12.08"," 1256","0.00",,,,"44","32","  290","25.1",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2019-12-05","6.26"," 1413","0.00",,,,"46","28","  200","14.1",,,,,,,,
