"","Date","visitor_count","is_schyr","quarter","year","school_year","enrollment","total_trips","X","Quarter..String.","major_enroll","tot_major_count","totcs","totcy","plotdate","non_cy","cs_pct","STATION","NAME","DATE","AWND","PGTM","PRCP","TMAX","TMIN","WDF2","WDF5","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT06","WT08","WT09","WT10"
"3083",2017-12-16,282,1,4,2017,2017,6374,13,35,"Autumn 2017",6286,7444,256,2766,2018,4678,0.054724241,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","12/16/17",7.16,31,0,48,34,220,220,18.1,23.9,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3084",2017-12-17,257,1,4,2017,2017,6374,9,35,"Autumn 2017",6286,7444,256,2766,2018,4678,0.054724241,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","12/17/17",3.8,2356,0,47,32,220,230,12.1,15,1,NA,NA,NA,NA,NA,NA,NA,NA
"3085",2017-12-18,1010,1,4,2017,2017,6374,26,35,"Autumn 2017",6286,7444,256,2766,2018,4678,0.054724241,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","12/18/17",12.53,2230,0.02,45,41,230,240,21.9,29.1,1,NA,NA,NA,NA,NA,NA,NA,NA
"3086",2017-12-19,965,1,4,2017,2017,6374,29,35,"Autumn 2017",6286,7444,256,2766,2018,4678,0.054724241,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","12/19/17",11.41,38,0,51,37,240,250,18.1,23.9,1,NA,NA,NA,NA,NA,NA,NA,NA
"3087",2017-12-20,914,1,4,2017,2017,6374,23,35,"Autumn 2017",6286,7444,256,2766,2018,4678,0.054724241,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","12/20/17",8.5,1946,0,37,30,60,70,15,19,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3088",2017-12-21,693,1,4,2017,2017,6374,31,35,"Autumn 2017",6286,7444,256,2766,2018,4678,0.054724241,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","12/21/17",9.17,744,0,41,34,90,130,15,18.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3089",2017-12-22,487,1,4,2017,2017,6374,17,35,"Autumn 2017",6286,7444,256,2766,2018,4678,0.054724241,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","12/22/17",7.83,2310,0,41,35,340,350,16.1,19.9,1,NA,NA,NA,NA,NA,1,NA,NA
"3090",2017-12-23,193,1,4,2017,2017,6374,9,35,"Autumn 2017",6286,7444,256,2766,2018,4678,0.054724241,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","12/23/17",10.29,1314,0,35,21,320,330,17,21.9,1,NA,NA,NA,NA,NA,NA,NA,NA
"3091",2017-12-24,64,1,4,2017,2017,6374,3,35,"Autumn 2017",6286,7444,256,2766,2018,4678,0.054724241,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","12/24/17",9.84,2047,0.08,24,19,290,300,18.1,25.1,1,NA,NA,NA,NA,NA,1,NA,NA
"3092",2017-12-25,1,1,4,2017,2017,6374,1,35,"Autumn 2017",6286,7444,256,2766,2018,4678,0.054724241,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","12/25/17",14.76,1357,0,22,4,270,280,23,30,1,NA,NA,NA,NA,NA,NA,NA,NA
"3093",2017-12-26,394,1,4,2017,2017,6374,2,35,"Autumn 2017",6286,7444,256,2766,2018,4678,0.054724241,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","12/26/17",10.29,40,0,7,-1,280,310,16.1,21,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3094",2017-12-27,460,1,4,2017,2017,6374,1,35,"Autumn 2017",6286,7444,256,2766,2018,4678,0.054724241,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","12/27/17",8.05,517,0,8,-3,320,320,15,17,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3095",2017-12-28,548,1,4,2017,2017,6374,5,35,"Autumn 2017",6286,7444,256,2766,2018,4678,0.054724241,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","12/28/17",6.93,1210,0,14,2,250,170,16.1,21,1,NA,NA,NA,NA,NA,NA,NA,NA
"3096",2017-12-29,434,1,4,2017,2017,6374,0,35,"Autumn 2017",6286,7444,256,2766,2018,4678,0.054724241,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","12/29/17",7.61,24,0.02,16,10,270,280,15,18.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3097",2017-12-30,265,1,4,2017,2017,6374,0,35,"Autumn 2017",6286,7444,256,2766,2018,4678,0.054724241,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","12/30/17",12.75,717,0,15,0,320,320,23.9,30,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3098",2017-12-31,184,1,4,2017,2017,6374,1,35,"Autumn 2017",6286,7444,256,2766,2018,4678,0.054724241,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","12/31/17",10.07,1528,0,15,0,330,320,18.1,21.9,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3099",2018-01-01,10,1,1,2018,2017,6374,2,36,"Winter 2018",6138,7455,278,2348,2018.25,5107,0.054435089,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","1/1/18",10.51,318,0,3,-7,300,300,17,19.9,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3100",2018-01-02,1334,1,1,2018,2017,6374,9,36,"Winter 2018",6138,7455,278,2348,2018.25,5107,0.054435089,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","1/2/18",11.41,1908,0,7,-10,210,210,21,29.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3101",2018-01-03,4484,1,1,2018,2017,6374,19,36,"Winter 2018",6138,7455,278,2348,2018.25,5107,0.054435089,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","1/3/18",12.97,114,0,18,7,330,230,19.9,23.9,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3102",2018-01-04,4648,1,1,2018,2017,6374,21,36,"Winter 2018",6138,7455,278,2348,2018.25,5107,0.054435089,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","1/4/18",11.41,1218,0,13,2,320,320,17,21,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3103",2018-01-05,3649,1,1,2018,2017,6374,25,36,"Winter 2018",6138,7455,278,2348,2018.25,5107,0.054435089,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","1/5/18",10.51,947,0,12,0,330,320,21.9,25.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3104",2018-01-06,2005,1,1,2018,2017,6374,8,36,"Winter 2018",6138,7455,278,2348,2018.25,5107,0.054435089,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","1/6/18",6.49,1903,0,17,-1,170,170,12.1,17,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3105",2018-01-07,3327,1,1,2018,2017,6374,6,36,"Winter 2018",6138,7455,278,2348,2018.25,5107,0.054435089,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","1/7/18",14.76,827,0.03,33,8,200,190,21.9,30,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3106",2018-01-08,6066,1,1,2018,2017,6374,31,36,"Winter 2018",6138,7455,278,2348,2018.25,5107,0.054435089,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","1/8/18",12.75,157,0,37,30,270,260,19.9,23.9,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3107",2018-01-09,6095,1,1,2018,2017,6374,35,36,"Winter 2018",6138,7455,278,2348,2018.25,5107,0.054435089,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","1/9/18",6.49,1949,0,34,28,160,170,13,19,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3108",2018-01-10,6050,1,1,2018,2017,6374,36,36,"Winter 2018",6138,7455,278,2348,2018.25,5107,0.054435089,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","1/10/18",15.43,2209,0.01,56,31,210,200,29.1,40.9,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3109",2018-01-11,5460,1,1,2018,2017,6374,42,36,"Winter 2018",6138,7455,278,2348,2018.25,5107,0.054435089,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","1/11/18",17.45,853,0.14,60,23,200,200,25.1,36,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3110",2018-01-12,3898,1,1,2018,2017,6374,31,36,"Winter 2018",6138,7455,278,2348,2018.25,5107,0.054435089,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","1/12/18",20.36,1246,0,24,16,360,20,31.1,40.9,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3111",2018-01-13,1870,1,1,2018,2017,6374,17,36,"Winter 2018",6138,7455,278,2348,2018.25,5107,0.054435089,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","1/13/18",10.29,46,0,18,8,340,340,25.9,32,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3112",2018-01-14,2977,1,1,2018,2017,6374,16,36,"Winter 2018",6138,7455,278,2348,2018.25,5107,0.054435089,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","1/14/18",9.17,1459,0.01,22,7,170,150,18.1,25.9,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3113",2018-01-15,4512,1,1,2018,2017,6374,11,36,"Winter 2018",6138,7455,278,2348,2018.25,5107,0.054435089,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","1/15/18",12.53,1751,0.02,24,9,260,270,21,23.9,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3114",2018-01-16,6330,1,1,2018,2017,6374,26,36,"Winter 2018",6138,7455,278,2348,2018.25,5107,0.054435089,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","1/16/18",10.74,10,0,25,6,320,250,17,23,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3115",2018-01-17,6338,1,1,2018,2017,6374,33,36,"Winter 2018",6138,7455,278,2348,2018.25,5107,0.054435089,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","1/17/18",12.3,2341,0,21,5,240,240,25.1,32,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3116",2018-01-18,5812,1,1,2018,2017,6374,35,36,"Winter 2018",6138,7455,278,2348,2018.25,5107,0.054435089,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","1/18/18",15.21,41,0,33,17,240,240,23,30,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3117",2018-01-19,4119,1,1,2018,2017,6374,37,36,"Winter 2018",6138,7455,278,2348,2018.25,5107,0.054435089,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","1/19/18",15.88,1951,0,40,28,210,210,25.1,33.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3118",2018-01-20,2734,1,1,2018,2017,6374,19,36,"Winter 2018",6138,7455,278,2348,2018.25,5107,0.054435089,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","1/20/18",9.17,7,0,47,33,220,230,19.9,25.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3119",2018-01-21,4775,1,1,2018,2017,6374,24,36,"Winter 2018",6138,7455,278,2348,2018.25,5107,0.054435089,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","1/21/18",4.92,2256,0.01,48,39,160,160,12.1,14.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3120",2018-01-22,6929,1,1,2018,2017,6374,49,36,"Winter 2018",6138,7455,278,2348,2018.25,5107,0.054435089,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","1/22/18",12.3,1943,0.63,55,37,240,280,29.1,34,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3121",2018-01-23,6791,1,1,2018,2017,6374,29,36,"Winter 2018",6138,7455,278,2348,2018.25,5107,0.054435089,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","1/23/18",10.96,650,0.06,38,29,330,320,18.1,23.9,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3122",2018-01-24,6592,1,1,2018,2017,6374,43,36,"Winter 2018",6138,7455,278,2348,2018.25,5107,0.054435089,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","1/24/18",6.26,1233,0,31,27,290,290,14.1,16.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3123",2018-01-25,6065,1,1,2018,2017,6374,53,36,"Winter 2018",6138,7455,278,2348,2018.25,5107,0.054435089,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","1/25/18",8.95,1406,0,44,26,200,200,19.9,29.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3124",2018-01-26,4275,1,1,2018,2017,6374,62,36,"Winter 2018",6138,7455,278,2348,2018.25,5107,0.054435089,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","1/26/18",17.67,2206,0,52,37,200,200,29.1,42.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3125",2018-01-27,2781,1,1,2018,2017,6374,34,36,"Winter 2018",6138,7455,278,2348,2018.25,5107,0.054435089,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","1/27/18",12.08,34,0,51,37,220,200,25.1,34,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3126",2018-01-28,4806,1,1,2018,2017,6374,36,36,"Winter 2018",6138,7455,278,2348,2018.25,5107,0.054435089,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","1/28/18",9.17,2232,0,42,30,10,340,19.9,25.9,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3127",2018-01-29,7246,1,1,2018,2017,6374,40,36,"Winter 2018",6138,7455,278,2348,2018.25,5107,0.054435089,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","1/29/18",14.09,44,0,32,18,350,360,23,29.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3128",2018-01-30,6842,1,1,2018,2017,6374,41,36,"Winter 2018",6138,7455,278,2348,2018.25,5107,0.054435089,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","1/30/18",9.62,2250,0,31,15,180,180,25.1,32,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3129",2018-01-31,6961,1,1,2018,2017,6374,47,36,"Winter 2018",6138,7455,278,2348,2018.25,5107,0.054435089,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","1/31/18",14.32,1048,0,44,31,240,250,25.1,34,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3130",2018-02-01,6118,1,1,2018,2017,6374,43,36,"Winter 2018",6138,7455,278,2348,2018.25,5107,0.054435089,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2/1/18",14.99,742,0,36,9,320,320,23.9,33.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3131",2018-02-02,4431,1,1,2018,2017,6374,37,36,"Winter 2018",6138,7455,278,2348,2018.25,5107,0.054435089,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2/2/18",10.74,2306,0,22,5,320,230,17,21,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3132",2018-02-03,3091,1,1,2018,2017,6374,15,36,"Winter 2018",6138,7455,278,2348,2018.25,5107,0.054435089,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2/3/18",13.87,1846,0.01,42,22,210,200,25.9,36,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3133",2018-02-04,3955,1,1,2018,2017,6374,4,36,"Winter 2018",6138,7455,278,2348,2018.25,5107,0.054435089,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2/4/18",14.32,1151,0.01,35,7,340,340,25.1,33.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3134",2018-02-05,6943,1,1,2018,2017,6374,25,36,"Winter 2018",6138,7455,278,2348,2018.25,5107,0.054435089,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2/5/18",7.38,1346,0.15,12,-1,200,150,13,19,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3135",2018-02-06,6744,1,1,2018,2017,6374,23,36,"Winter 2018",6138,7455,278,2348,2018.25,5107,0.054435089,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2/6/18",4.25,59,0.01,22,6,70,320,10.1,15,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3136",2018-02-07,6444,1,1,2018,2017,6374,24,36,"Winter 2018",6138,7455,278,2348,2018.25,5107,0.054435089,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2/7/18",9.62,1541,0.04,21,12,290,250,16.1,19.9,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3137",2018-02-08,4790,1,1,2018,2017,6374,30,36,"Winter 2018",6138,7455,278,2348,2018.25,5107,0.054435089,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2/8/18",7.38,1052,0.09,22,9,240,240,15,18.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3138",2018-02-09,2452,1,1,2018,2017,6374,5,36,"Winter 2018",6138,7455,278,2348,2018.25,5107,0.054435089,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2/9/18",10.74,1437,0.39,29,22,360,30,17,21.9,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3139",2018-02-10,2124,1,1,2018,2017,6374,5,36,"Winter 2018",6138,7455,278,2348,2018.25,5107,0.054435089,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2/10/18",10.51,406,0.04,26,17,350,340,18.1,23,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3140",2018-02-11,3812,1,1,2018,2017,6374,2,36,"Winter 2018",6138,7455,278,2348,2018.25,5107,0.054435089,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2/11/18",10.07,1702,0.15,24,13,300,270,16.1,19.9,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3141",2018-02-12,6849,1,1,2018,2017,6374,17,36,"Winter 2018",6138,7455,278,2348,2018.25,5107,0.054435089,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2/12/18",6.26,1617,0,29,4,50,40,13,14.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3142",2018-02-13,6373,1,1,2018,2017,6374,29,36,"Winter 2018",6138,7455,278,2348,2018.25,5107,0.054435089,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2/13/18",6.93,850,0,36,17,150,130,14.1,23.9,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3143",2018-02-14,6200,1,1,2018,2017,6374,53,36,"Winter 2018",6138,7455,278,2348,2018.25,5107,0.054435089,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2/14/18",8.95,1413,0,46,28,210,180,16.1,23.9,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3144",2018-02-15,5766,1,1,2018,2017,6374,52,36,"Winter 2018",6138,7455,278,2348,2018.25,5107,0.054435089,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2/15/18",6.71,2356,0,48,38,20,20,18.1,23,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3145",2018-02-16,4290,1,1,2018,2017,6374,43,36,"Winter 2018",6138,7455,278,2348,2018.25,5107,0.054435089,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2/16/18",10.96,654,0,38,20,360,340,21.9,28,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3146",2018-02-17,2587,1,1,2018,2017,6374,15,36,"Winter 2018",6138,7455,278,2348,2018.25,5107,0.054435089,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2/17/18",8.72,1949,0.09,36,17,300,290,21,25.9,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3147",2018-02-18,4220,1,1,2018,2017,6374,27,36,"Winter 2018",6138,7455,278,2348,2018.25,5107,0.054435089,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2/18/18",10.96,1939,0,42,20,160,150,19.9,31.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3148",2018-02-19,6790,1,1,2018,2017,6374,34,36,"Winter 2018",6138,7455,278,2348,2018.25,5107,0.054435089,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2/19/18",10.96,2120,0.74,60,39,190,210,21,29.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3149",2018-02-20,6368,1,1,2018,2017,6374,40,36,"Winter 2018",6138,7455,278,2348,2018.25,5107,0.054435089,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2/20/18",12.3,1308,2.31,66,34,200,220,25.1,33.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3150",2018-02-21,6786,1,1,2018,2017,6374,36,36,"Winter 2018",6138,7455,278,2348,2018.25,5107,0.054435089,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2/21/18",12.75,2339,0.11,34,29,50,60,18.1,21.9,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3151",2018-02-22,5939,1,1,2018,2017,6374,58,36,"Winter 2018",6138,7455,278,2348,2018.25,5107,0.054435089,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2/22/18",13.87,2037,0,41,31,80,110,21,25.9,1,NA,NA,NA,NA,NA,NA,NA,NA
"3152",2018-02-23,3979,1,1,2018,2017,6374,42,36,"Winter 2018",6138,7455,278,2348,2018.25,5107,0.054435089,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2/23/18",10.51,948,0.14,45,35,260,270,21.9,28,1,NA,NA,NA,NA,NA,NA,NA,NA
"3153",2018-02-24,2616,1,1,2018,2017,6374,24,36,"Winter 2018",6138,7455,278,2348,2018.25,5107,0.054435089,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2/24/18",13.87,2352,0.08,51,35,130,170,21.9,29.1,1,NA,NA,NA,NA,NA,1,NA,NA
"3154",2018-02-25,4341,1,1,2018,2017,6374,37,36,"Winter 2018",6138,7455,278,2348,2018.25,5107,0.054435089,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2/25/18",18.57,257,0.03,52,34,260,260,36,48.1,1,NA,NA,NA,NA,NA,NA,NA,NA
"3155",2018-02-26,7242,1,1,2018,2017,6374,65,36,"Winter 2018",6138,7455,278,2348,2018.25,5107,0.054435089,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2/26/18",8.95,1448,0,55,29,230,250,23,29.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3156",2018-02-27,6711,1,1,2018,2017,6374,65,36,"Winter 2018",6138,7455,278,2348,2018.25,5107,0.054435089,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2/27/18",13.42,1555,0,62,41,200,200,21.9,33.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3157",2018-02-28,6415,1,1,2018,2017,6374,79,36,"Winter 2018",6138,7455,278,2348,2018.25,5107,0.054435089,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2/28/18",11.18,930,0,60,38,30,230,17,21,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3158",2018-03-01,5640,1,1,2018,2017,6374,27,36,"Winter 2018",6138,7455,278,2348,2018.25,5107,0.054435089,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","3/1/18",11.86,748,0.53,44,33,30,20,25.1,33.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3159",2018-03-02,4576,1,1,2018,2017,6374,55,36,"Winter 2018",6138,7455,278,2348,2018.25,5107,0.054435089,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","3/2/18",6.71,1621,0,46,31,70,60,14.1,17,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3160",2018-03-03,3134,1,1,2018,2017,6374,24,36,"Winter 2018",6138,7455,278,2348,2018.25,5107,0.054435089,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","3/3/18",9.62,858,0,43,35,60,90,15,21,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3161",2018-03-04,4986,1,1,2018,2017,6374,27,36,"Winter 2018",6138,7455,278,2348,2018.25,5107,0.054435089,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","3/4/18",11.63,2222,0,47,32,110,110,21.9,27.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3162",2018-03-05,7190,1,1,2018,2017,6374,48,36,"Winter 2018",6138,7455,278,2348,2018.25,5107,0.054435089,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","3/5/18",15.43,304,0.08,42,34,110,120,25.1,34,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3163",2018-03-06,6971,1,1,2018,2017,6374,46,36,"Winter 2018",6138,7455,278,2348,2018.25,5107,0.054435089,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","3/6/18",9.17,2214,0.03,42,33,350,360,19.9,23.9,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3164",2018-03-07,6536,1,1,2018,2017,6374,45,36,"Winter 2018",6138,7455,278,2348,2018.25,5107,0.054435089,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","3/7/18",14.32,142,0.01,35,26,330,330,23,28,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3165",2018-03-08,6419,1,1,2018,2017,6374,67,36,"Winter 2018",6138,7455,278,2348,2018.25,5107,0.054435089,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","3/8/18",10.51,1542,0,36,24,330,260,19.9,25.9,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3166",2018-03-09,6135,1,1,2018,2017,6374,66,36,"Winter 2018",6138,7455,278,2348,2018.25,5107,0.054435089,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","3/9/18",6.49,1618,0,39,23,60,60,15,18.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3167",2018-03-10,5037,1,1,2018,2017,6374,30,36,"Winter 2018",6138,7455,278,2348,2018.25,5107,0.054435089,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","3/10/18",6.26,1308,0,40,25,60,80,14.1,19.9,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3168",2018-03-11,5669,1,1,2018,2017,6374,26,36,"Winter 2018",6138,7455,278,2348,2018.25,5107,0.054435089,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","3/11/18",8.5,1426,0,41,29,20,30,18.1,23.9,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3169",2018-03-12,6951,1,1,2018,2017,6374,59,36,"Winter 2018",6138,7455,278,2348,2018.25,5107,0.054435089,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","3/12/18",9.84,1050,0,46,31,320,330,21,25.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3170",2018-03-13,6387,1,1,2018,2017,6374,44,36,"Winter 2018",6138,7455,278,2348,2018.25,5107,0.054435089,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","3/13/18",11.63,1332,0,36,24,350,360,21.9,27.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3171",2018-03-14,6008,1,1,2018,2017,6374,40,36,"Winter 2018",6138,7455,278,2348,2018.25,5107,0.054435089,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","3/14/18",10.51,1618,0,47,22,250,250,23.9,31.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3172",2018-03-15,4585,1,1,2018,2017,6374,57,36,"Winter 2018",6138,7455,278,2348,2018.25,5107,0.054435089,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","3/15/18",9.84,2127,0,49,31,40,40,17,23.9,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3173",2018-03-16,739,1,1,2018,2017,6374,50,36,"Winter 2018",6138,7455,278,2348,2018.25,5107,0.054435089,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","3/16/18",12.3,329,0,37,30,30,50,21,23.9,NA,NA,NA,NA,NA,NA,NA,NA,NA
